idDrink,strDrink,strAlcoholic,strCategory,strGlass,strIBA,strDrinkThumb,strInstructions,ingredients
11415,Gin Sling,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/h8wmm41504883440.jpg,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,"2 oz  Gin, Juice of 1/2  Lemon, 1 tsp  Powdered sugar, 1 tsp  Water, Twist of  Orange peel"
11416,Gin Smash,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/hp41fi1504883656.jpg,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.","2 oz  Gin, 1 oz  Carbonated water, 1 cube  Sugar, 4  Mint, 1 slice  Orange, 1  Cherry"
11417,Gin Sour,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/mt7l7m1504883523.jpg,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.","2 oz  Gin, 1 oz  Lemon juice, 1/2 tsp superfine  Sugar, 1  Orange, 1  Maraschino cherry"
11418,Gin Squirt,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/xrbhz61504883702.jpg,"Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve.","1 1/2 oz  Gin, 1 tsp  Grenadine, 1 tblsp  Powdered sugar, 3 chunks  Pineapple, 2  Strawberries, Carbonated water"
11419,Gin Swizzle,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.","1 1/2 oz  Lime juice, 1 tsp superfine  Sugar, 2 oz  Gin, 1 dash  Bitters, 3 oz  Club soda"
11420,Gin Toddy,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/l9gi5h1504820724.jpg,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.","2 oz  Gin, 2 tsp  Water, 1/2 tsp  Powdered sugar, 1 twist of  Lemon peel"
17175,Girl From Ipanema,alc,Ordinary Drink,Wine Glass,,http://www.thecocktaildb.com/images/media/drink/xypspq1469090633.jpg,"Add the cachaca, lemon juice and syrup to your boston glass. Add ice and shake until ice cold. Pour into a chilled flute and top-up with Champagne","25 ml Cachaca, 15 ml Lemon Juice, 10 ml Agave Syrup, top up with Champagne"
12944,Gluehwein,optalc,Punch / Party Drink,Irish coffee cup,,http://www.thecocktaildb.com/images/media/drink/vuxwvt1468875418.jpg,"Boil sugar and spices in water, leave in the water for 30 minutes. Strain the spiced water and mix with the wine. Heat slowly until short of boiling temperature. (To remove alcohol, let it boil for a while.) You may add lemon or orange juice to taste. Serve in irish coffee cup.","1 L  Red wine, 125 ml  Water, 60 gr  Sugar, 1  Cinnamon, 3  Cloves, 1 tblsp  Lemon peel"
11422,Godchild,alc,Ordinary Drink,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/m5nhtr1504820829.jpg,"Shake all ingredients well with cracked ice, strain into a champagne flute, and serve.","1 oz  Vodka, 1 oz  Amaretto, 1 oz  Heavy cream"
11423,Godfather,alc,Ordinary Drink,Old-fashioned glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/r74uz51504368928.jpg,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,"1 1/2 oz  Scotch, 3/4 oz  Amaretto"
11424,Godmother,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/4889up1504368984.jpg,Pour vodka and amaretto into an old-fashioned glass over ice and serve.,"1 1/2 oz  Vodka, 3/4 oz  Amaretto"
17199,Golden dream,alc,Ordinary Drink,Cocktail glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/qrot6j1504369425.jpg,Shake with cracked ice. Strain into glass and serve.,"2 parts Galliano, 2 parts Triple Sec, 2 parts orange juice, 1 part Cream"
15427,Grand Blue,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/vsrsqu1472761749.jpg,Serve in an old fashioned glass.,"1 1/2 cl  Malibu rum, 1 1/2 cl  Peach schnapps, 1 1/2 cl  Blue Curacao, 3 cl  Sweet and sour"
12712,Grape lemon pineapple Smoothie,nalc,Other/Unknown,Highball glass,,http://www.thecocktaildb.com/images/media/drink/54z5h71487603583.jpg,Throw everything into a blender and liquify.,"1 cup  Grapes, 1/4  Lemon, 1/2  Pineapple"
11433,Grass Skirt,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,"In a shaker half-filled with ice cubes, combine the gin, triple sec, pineapple juice, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the pineapple slice.","1 1/2 oz  Gin, 1 oz  Triple sec, 1 oz  Pineapple juice, 1/2 tsp  Grenadine, 1  Pineapple"
17200,Grasshopper,alc,Ordinary Drink,Cocktail glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/aqm9el1504369613.jpg,Pour ingredients into a cocktail shaker with ice. Shake briskly and then strain into a chilled cocktail glass.,"3/4 oz  Green Creme de Menthe, 3/4 oz white  Creme de Cacao, 3/4 oz  Light cream"
13497,Green Goblin,alc,Beer,Pint glass,,http://www.thecocktaildb.com/images/media/drink/qxprxr1454511520.jpg,"Cider First, Lager then Curacao","1/2 pint hard  Cider, 1/2 pint  Lager, 1 shot  Blue Curacao"
14642,Grim Reaper,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/kztu161504883192.jpg,Mix Kahlua and 151 in glass. Quickly add ice and pour grenadine over ice to give ice red tint.,"1 oz  Kahlua, 1 oz Bacardi  151 proof rum, 1 dash  Grenadine"
12762,Grizzly Bear,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/k6v97f1487602550.jpg,"Served over ice. Sounds nasty, but tastes great.","1 part  Amaretto, 1 part  Jägermeister, 1 part  Kahlua, 2 1/2 parts  Milk"
16262,H.D.,alc,Coffee / Tea,Beer mug,,http://www.thecocktaildb.com/images/media/drink/upusyu1472667977.jpg,Mix the whisky and Baileys Cream in a beer-glass (at least 50 cl). Fill the rest of the glass with coffee.,"4 cl  Whisky, 8 cl  Bailey's irish cream, Coffee"
12766,Happy Skipper,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/42w2g41487602448.jpg,"Pour Captain Morgan's Spiced Rum over ice, fill glass to top with Ginger Ale. Garnish with lime. Tastes like a cream soda. Named for the Gilligan's Island reference (""The Captain"" *in* ""Ginger"" is a Happy Skipper!)","1 1/2 cl  Spiced rum, Ginger ale, Lime, Ice"
11462,Harvey Wallbanger,alc,Ordinary Drink,Collins glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/vg4bva1504369725.jpg,"Stir the vodka and orange juice with ice in the glass, then float the Galliano on top. Garnish and serve.","1 oz  Vodka, 1/2 oz  Galliano, 4 oz  Orange juice"
11470,Havana Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/59splc1504882899.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.","1 oz  Light rum, 1 oz  Pineapple juice, 1 tsp  Lemon juice"
11472,Hawaiian Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","2 oz  Gin, 1/2 oz  Triple sec, 1 tblsp  Pineapple juice"
17201,Hemingway Special,alc,Ordinary Drink,Cocktail glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/jfcvps1504369888.jpg,Pour all ingredients into a shaker with ice. Shake.,"12 parts Rum, 8 parts Grapefruit Juice, 3 parts Maraschino Liqueur, 3 parts Lime Juice"
15813,Herbal flame,alc,Coffee / Tea,Mason jar,,http://www.thecocktaildb.com/images/media/drink/rrstxv1441246184.jpg,"Pour Hot Damn 100 in bottom of a jar or regular glass. Fill the rest of the glass with sweet tea. Stir with spoon, straw, or better yet a cinnamon stick and leave it in.","5 shots  Hot Damn, very sweet  Tea"
11476,Highland Fling Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/0bkwca1492975553.jpg,Stir all ingredients (except olive) with ice and strain into a cocktail glass. Add the olive and serve.,"1 1/2 oz  Scotch, 3/4 oz  Sweet Vermouth, 2 dashes  Orange bitters, 1  Olive"
12954,Holloween Punch,nalc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/lfeoe41504888925.jpg,"Take a bunch of grape juice and a bunch of fizzy stuff (club soda, ginger ale, lemonlime, whatever). Mix them in a punch bowl. Take orange sherbet and lime sherbet. Scoop out scoops and float them in the punch, let them melt a little so that a nasty film spreads all over the top of the punch but there are still ""bubbles"" in it in the form of sherbet scoops. Looks horrible, tastes just fine.","Grape juice, , orange
 Carbonated soft drink, Sherbet, Sherbet"
17044,Homemade Kahlua,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/uwtsst1441254025.jpg,"Dissolve sugar in 2 cups of boiling water and add corn syrup. Dissolve the instant coffee in the remaining water. Pour syrup and coffee in a gallon jug. Let it cool. Add vodka and vanilla when cold. For the best result, let the mixture ""mature"" for 4-5 weeks.","2 1/2 cups  Sugar, 1 cup  Corn syrup, 1 1/2 oz instant  Coffee, 2 oz  Vanilla extract, 3 cups boiling  Water, 1 fifth  Vodka"
17202,Horse's Neck,alc,Ordinary Drink,Highball glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/006k4e1504370092.jpg,"Pour brandy and ginger ale directly into highball glass with ice cubes. Stir gently. Garnish with lemon zest. If desired, add dashes of Angostura Bitter.","1 long strip  Lemon peel, 2 oz  Brandy, 5 oz  Ginger ale, 2 dashes  Bitters"
12738,Hot Chocolate to Die for,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/0lrmjp1487603166.jpg,"Melt the chocolate, butter and vanilla in a double boiler. When just smooth stir in the cream.","12 oz fine  Chocolate, 1 tsp  Butter, 1/2 tsp  Vanilla extract, 1 cup  Half-and-half, mini  Marshmallows"
14782,Hot Creamy Bush,alc,Coffee / Tea,Irish coffee cup,,http://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,Combine all ingredients in glass,"1 shot  Irish whiskey, 3/4 shot  Bailey's irish cream, 6 oz hot  Coffee"
13539,Ice Pick #1,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/ypsrqp1469091726.jpg,Put Vodka in glass fill with iced tea. Stir in lemon to taste.,"1 1/2 oz  Vodka, 6 oz  Iced tea, to taste
 Lemon juice"
12770,Iced Coffee,nalc,Coffee / Tea,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/ytprxy1454513855.jpg,Mix together until coffee and sugar is dissolved. Add milk. Shake well. Using a blender or milk shake maker produces a very foamy drink. Serve in coffee mug.,"1/4 cup instant  Coffee, 1/4 cup  Sugar, 1/4 cup hot  Water, 4 cups cold  Milk"
12772,Iced Coffee Fillip,alc,Coffee / Tea,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/sxtxrp1454514223.jpg,Mix together in a coffee mug and chill before serving.,"2 tsp  Kahlua, Strong cold  Coffee"
12706,Imperial Cocktail,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,Shake with ice and strain into cocktail glass.,"4 cl  Lime juice, 2 cl  Gin, 4 cl  Aperol"
11524,Imperial Fizz,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/zj1usl1504884548.jpg,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.","1/2 oz  Light rum, 1 1/2 oz  Blended whiskey, Juice of 1/2  Lemon, 1 tsp  Powdered sugar, Carbonated water"
17176,Ipamena,nalc,Ordinary Drink,Wine Glass,,http://www.thecocktaildb.com/images/media/drink/yswuwp1469090992.jpg,"Cut half a lime into pieces, place in a shaker, add the sugar and crush. Measure the passion fruit juice, add it to the shaker and fill up with ice cubes. Close the shaker and shake vigorously. Pour the liquid into a glass, top up with ginger ale, stir with a teaspoon and then garnish the rim of the glass with a slice of lime","½ Lime, 2 tsp Brown sugar, 4 cl Passion fruit juice, top up with Ginger ale, fill Ice"
13971,Irish Coffee,alc,Coffee / Tea,Irish coffee cup,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/sywsqw1439906999.jpg,"Heat the coffee, whiskey and sugar; do not boil. Pour into glass and top with cream; serve hot.","1 1/2 oz  Irish whiskey, 8 oz  Coffee, 1 tsp  Sugar, 1 tblsp  Whipped cream"
12820,Irish Cream,alc,Homemade Liqueur,Irish coffee cup,,http://www.thecocktaildb.com/images/media/drink/90etyl1504884699.jpg,Mix scotch and milk. Add half-and-half. Add rest.,"1 cup  Scotch, 1 1/4 cup  Half-and-half, 1 can sweetened  Condensed milk, 3 drops  Coconut syrup, 1 tblsp  Chocolate syrup"
16987,Irish Curdling Cow,alc,Cocktail,Highball glass,,http://www.thecocktaildb.com/images/media/drink/yrhutv1503563730.jpg,"Pour Irish Cream, Vodka, and Bourbon in a glass. Add some ice and mix in the orange juice.","3/4 oz  Bailey's irish cream, 3/4 oz  Bourbon, 3/4 oz  Vodka, 2-3 oz  Orange juice"
17015,Irish Russian,alc,Beer,Highball glass,,http://www.thecocktaildb.com/images/media/drink/swqurw1454512730.jpg,Add the ingredients in the order listed in the recipe. Care must be taken when adding the Guinness to prevent an excess of foam. Do Not add ice.,"1 shot  Vodka, 1 shot  Kahlua, 1 dash  Coca-Cola, Fill with  Guinness stout"
11528,Irish Spring,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/sot8v41504884783.jpg,"Pour all ingredients (except orange slice and cherry) into a collins glass over ice cubes. Garnish with the slice of orange, add the cherry on top, and serve.","1 oz  Irish whiskey, 1/2 oz  Peach brandy, 1 oz  Orange juice, 1 oz  Sweet and sour, 1 slice  Orange, 1  Cherry"
11542,Jack Rose Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/uuqqrv1439907068.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","1 1/2 oz  Apple brandy, 1 tsp  Grenadine, Juice of 1/2  Lime"
16275,Jack's Vanilla Coke,alc,Other/Unknown,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/kjnt7z1504793319.jpg,"After pouring in your ingredients, and adding 3-5 ice cubes, according to taste. Stir the drink with a stirrer to get the Vanilla off the bottom.","4-5  Ice, 2 oz  Tennessee whiskey, 1 tsp  Vanilla extract, 10-12 oz  Coca-Cola"
13847,Jackhammer,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/9von5j1504388896.jpg,"Serve over ice- Warning,Deadly!","1 oz  Jack Daniels, 1 oz  Amaretto"
17178,Jam Donut,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/uuytrp1474039804.jpg,"Coat the rim of a shot glass with sugar using sugar syrup to stick. Add the Chambord raspberry liqueur to the shot glass, and carefully layer the Baileys Irish Cream on top. Serve.","2/3 oz Baileys irish cream, 1/3 oz Chambord raspberry liqueur, 1 tsp Sugar syrup, 2 pinches Sugar"
14095,Jamaica Kiss,alc,Milk / Float / Shake,Hurricane glass,,http://www.thecocktaildb.com/images/media/drink/urpvvv1441249549.jpg,Fill a tumbler with ice cubes. Add a shot of Tia Maria and a shot of Jamaican light rum. Fill the tumbler with milk. Blend until smooth and serve immediately.,"1 shot  Coffee liqueur, 1 shot Jamaican  Light rum, cubes
 Ice, Milk"
15825,Jamaican Coffee,alc,Coffee / Tea,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/xqptps1441247257.jpg,"Stir the rum, coffee and water together. Top with the whipped cream. Sprinkle with a pinch of well ground coffee and drink with a straw.","1/6 glass  Rum, 1/6 glass strong black  Coffee, 1/2 glass cold  Water, Whipped cream"
11558,Japanese Fizz,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/37vzv11504884831.jpg,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.","1 1/2 oz  Blended whiskey, Juice of 1/2  Lemon, 1 tsp  Powdered sugar, 1 tblsp  Port, 1  Egg white, Carbonated water"
14956,Jello shots,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/l0smzo1504884904.jpg,"Boil 3 cups of water then add jello. Mix jello and water until jello is completely disolved. Add the two cups of vodka and mix together. Pour mixture into plastic shot glasses and chill until firm. Then, eat away...","2 cups  Vodka, 3 packages  Jello, 3 cups  Water"
13775,Jelly Bean,alc,Shot,Cordial glass,,http://www.thecocktaildb.com/images/media/drink/bglc6y1504388797.jpg,mix equal parts in pony glass-tastes just like a jelly bean!,"1 oz  Blackberry brandy, 1 oz  Anis"
11566,Jewel Of The Nile,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/hx4nrb1504884947.jpg,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.","1 1/2 oz  Gin, 1/2 oz  Green Chartreuse, 1/2 oz  Yellow Chartreuse"
16178,Jitterbug,alc,Cocktail,Cocktail Glass,,http://www.thecocktaildb.com/images/media/drink/wwqvrq1441245318.jpg,"Wet glass, dip rim in sugar. Then add Ice. Then add everything else. It's that simple!","2 jiggers  Gin, 1 jigger  Vodka, 3 dashes  Grenadine, 1 shot  Lime juice, Around rim put 1 pinch  Sugar, 3 dashes  Sugar syrup, Fill to top with  Soda water"
11580,John Collins,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/u5yaxl1504350270.jpg,Pour all ingredients directly into highball glass filled with ice. Stir gently. Garnish. Add a dash of Angostura bitters.,"2 oz  Bourbon, 1 oz  Lemon juice, 1 tsp superfine  Sugar, 3 oz  Club soda, 1  Maraschino cherry, 1  Orange"
12688,Just a Moonmint,nalc,Milk / Float / Shake,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/znald61487604035.jpg,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","2 cups  Milk, Chocolate syrup, Mint syrup"
11600,Kamikaze,alc,Ordinary Drink,Cocktail glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/xa58bb1504373204.jpg,"Shake all ingredients together with ice. Strain into glass, garnish and serve.","1 oz  Vodka, 1 oz  Triple sec, 1 oz  Lime juice"
12764,Karsk,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/808mxk1487602471.jpg,"Put a copper coin in a coffe-cup and fill up with coffee until you no longer see the coin, then add alcohol until you see the coin. Norwegian speciality.","1 part  Coffee, 2 parts  Grain alcohol"
11602,Kentucky B And B,alc,Ordinary Drink,Brandy snifter,,http://www.thecocktaildb.com/images/media/drink/sqxsxp1478820236.jpg,Pour the bourbon and Benedictine into a brandy snifter.,"2 oz  Bourbon, 1/2 oz  Benedictine"
11604,Kentucky Colonel,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/utqwpu1478820348.jpg,In a shaker half-filled with ice cubes combine the courbon and Benedictine. Shake and strain into a cocktail glass. Garnish with the lemon twist.,"3 oz  Bourbon, 1/2 oz  Benedictine, 1 twist of  Lemon peel"
12720,Kill the cold Smoothie,nalc,Other/Unknown,Highball glass,,http://www.thecocktaildb.com/images/media/drink/7j1z2e1487603414.jpg,Juice ginger and lemon and add it to hot water. You may add cardomom.,"1 inch  Ginger, 1/4  Lemon, 1 cup hot  Water"
16951,Kioki Coffee,alc,Coffee / Tea,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/uppqty1441247374.jpg,Stir. Add whipped cream to the top.,"1 oz  Kahlua, 1/2 oz  Brandy, Coffee"
17203,Kir,alc,Ordinary Drink,Wine Glass,,http://www.thecocktaildb.com/images/media/drink/apneom1504370294.jpg,"Add the crème de cassis to the bottom of the glass, then top up with wine.","1 part  Creme de Cassis, 5 parts  Champagne"
13837,Kir Royale,alc,Ordinary Drink,Champagne Flute,,http://www.thecocktaildb.com/images/media/drink/yt9i7n1504370388.jpg,"Pour Creme de cassis in glass, gently pour champagne on top","1 part  Creme de Cassis, 5 parts  Champagne"
15026,Kiss me Quick,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/m7iaxu1504885119.jpg,mix in the glass,"4 cl  Cranberry vodka, 2 cl  Apfelkorn, 7 cl  Schweppes Russchian, 8 cl  Apple juice, cubes
 Ice"
14752,Kiwi Lemon,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/tpupvr1478251697.jpg,Mix in highball glass. Stirr. Garnish with slice of kiwi.,"1 part  Kiwi liqueur, 2 parts  Bitter lemon, cubes
 Ice"
12714,Kiwi Papaya Smoothie,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/jogv4w1487603571.jpg,Throw everything into a blender and liquify.,"3  Kiwi, 1/2  Papaya"
17006,Kool First Aid,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/hfp6sv1503564824.jpg,"Add Kool Aid to a double shot glass, and top with rum. Slam and shoot.","2 oz light  151 proof rum, 1/2 tsp Tropical  Kool-Aid"
13190,Kool-Aid Shot,alc,Shot,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/fegm621503564966.jpg,Pour into a large glass with ice and stir. Add a little cranberry juice to taste.,"1 shot  Vodka, 1 shot  Amaretto, 1 shot  Sloe gin, 1 shot  Triple sec, Cranberry juice"
14446,Kool-Aid Slammer,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/kugu2m1504735473.jpg,"Fill half the shot glass with the kool-aid first. Then put a paper towel over the top of the glass and slowly pour in the vodka. If you do it right, you should be able to see that the two liquids are separated, with the vodka on top. Now slam it! The last thing you'll taste is the kool-aid.","1/2 oz Grape  Kool-Aid, 1/2 oz  Vodka"
14456,Kurant Tea,alc,Coffee / Tea,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/xrsrpr1441247464.jpg,"Pour Absolut Kurant into a comfortably big tea-cup. Add the not too hot(!) apple tea and, if you like, some sugar. Enjoy!","4 cl  Absolut Kurant, Turkish apple  Tea, (if needed)
 Sugar"
11634,Lady Love Fizz,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/20d63k1504885263.jpg,"Shake all ingredients (except carbonated water) with ice and strain into a cocktail glass over two ice cubes. Fill with carbonated water, stir, and serve.","2 oz  Gin, 2 tsp  Light cream, 1 tsp  Powdered sugar, Juice of 1/2  Lemon, 1  Egg white, Carbonated water"
12690,Lassi - A South Indian Drink,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/iq6scx1487603980.jpg,"Blend in a blender for 3 seconds. Lassi is one of the easiest things to make, and there are many ways of making it. Basically, it is buttermilk (yoghurt whisked with water), and you can choose almost any consistency that you like, from the thinnest to the thickest. Serve cold.","1/2 cup plain  Yoghurt, 1 1/4 cup cold  Water, 1/2 tsp ground roasted  Cumin seed, 1/4 tsp  Salt, 1/4 tsp dried  Mint"
12698,Lassi - Mango,nalc,Other/Unknown,Highball glass,,http://www.thecocktaildb.com/images/media/drink/1bw6sd1487603816.jpg,Put it all in a blender and pour over crushed ice. You can also use other fruits like strawberries and bananas.,"2  Mango, 2 cups  Yoghurt, 1/2 cup  Sugar, 1 cup iced  Water"
12696,Lassi - Sweet,nalc,Other/Unknown,Highball glass,,http://www.thecocktaildb.com/images/media/drink/9jeifz1487603885.jpg,Put all ingredients into a blender and blend until nice and frothy. Serve chilled.,"1 cup  Yoghurt, 2 cups cold  Water, 4 tblsp  Sugar, pinch  Salt, 2 tblsp  Lemon juice"
12692,Lassi Khara,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/m1suzm1487603970.jpg,Blend (frappe) in blender until frothy. Add torn curry leaves and serve cold.,"1 cup  Yoghurt, 2 cups cold  Water, 1 tsp  Salt, 1 pinch  Asafoetida"
12694,Lassi Raita,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/s4x0qj1487603933.jpg,"Blend the yoghurt and ice cubes together, until the yoghurt becomes more liquid. Add sugar to taste. The lemon/lime is optional but it gives it a slightly tart taste. Dash of salt. Raita is also good for the summer. Instead of having a traditional salad you can make raita instead.","2 cups  Yoghurt, 4-6  Ice, Sugar, Lime, Salt"
14366,Lemon Drop,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/mtpxgk1504373297.jpg,Shake and strain into a chilled cocktail glass rimmed with sugar.,"1 1/2 shot  Absolut Vodka, 1 1/2 shot  Cointreau, Juice of 1 wedge  Lemon"
12752,Lemon Shot,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/mx31hv1487602979.jpg,"Mix Galliano and Absolut Citron in a shot glass, lay lemon wedge sprinkled with sugar over glass and pour a rum over wedge and glass. light rum with a lighter and let burn for a second. Do shot quickly and suck on lemon. If it is done correctly, this will taste like a shot of sweet lemonade.","1/2 oz  Galliano, 1/2 oz  Absolut Citron, wedge
 Lemon, Bacardi  Sugar, 151 proof rum"
12702,Lemouroudji,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/eirmo71487603745.jpg,"Juice the lemons. Peel and grate the ginger. Place the grated ginger and a liberal dash of the cayenne pepper into a piece of cheesecloth, and tie it into a knot. Let soak in the water. After 15 minutes or so, add the sugar, and the lemon juice. Chill, and serve.","2 pieces  Ginger, 1 gal  Water, 1 lb  Lemon, 1 cup  Sugar, ground  Cayenne pepper"
12704,Limeade,nalc,Other/Unknown,Highball glass,,http://www.thecocktaildb.com/images/media/drink/5jdp5r1487603680.jpg,"In a large glass, put the lime juice and sugar, and stir well. Add cold seltzer water to fill. Put the lime peels in the glass. Drink. Repeat until limes or soda run out.","Juice of 1  Lime, 1 tblsp  Sugar, (seltzer water)
 Soda water, Lime peel"
15086,Limona Corona,alc,Beer,Beer Glass,,http://www.thecocktaildb.com/images/media/drink/wwqrsw1441248662.jpg,"Open the Corona. Fill the empty space in the neck in the bottle with the rum. The bottle should be filled to the top. Plug the bottle with your thumb or the palm of your hand. Turn the bottle upside-down so the rum and beer mix. Turn the bottle rightside-up, unplug, and drink.","1 bottle  Corona, 1 oz  Bacardi Limon"
11658,Loch Lomond,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/rpvtpr1468923881.jpg,"In a mixing glass half-filled with ice cubes, combine the Scotch, Drambuie, and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.","2 oz  Scotch, 1/2 oz  Drambuie, 1/2 oz  Dry Vermouth, 1 twist of  Lemon peel"
11662,London Town,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/rpsrqv1468923507.jpg,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.","1 1/2 oz  Gin, 1/2 oz  Maraschino liqueur, 2 dashes  Orange bitters"
